timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-11T19:01:51,codecarbon,4a38a900-5fdb-4bae-8662-f0127d20e316,0.0896549224853515,2.0295980272911406e-06,2.2637887257364483e-05,42.5,127.73786571349056,188.7521724700928,1.0443050000402665e-06,2.748613308511949e-06,3.978704012640719e-06,7.771622321192934e-06,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
2024-05-11T19:02:33,codecarbon,5952eda4-c9e6-40f7-b5c3-dee8cd546759,0.0883238315582275,2.013389673839907e-06,2.279554270143476e-05,42.5,128.83902436663558,188.7521724700928,1.029823554886712e-06,2.7480577564631403e-06,3.931676896763747e-06,7.7095582081136e-06,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
2024-05-11T19:02:59,codecarbon,e6575b33-70e0-4508-b769-8a7ad78621fc,0.0903213024139404,1.94954539038174e-06,2.158455799770268e-05,42.5,138.57766551759954,188.7521724700928,1.055800086922116e-06,2.747224424837213e-06,3.6620647661857216e-06,7.4650892779450515e-06,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
2024-05-11T19:20:53,codecarbon,794d3f94-eb17-4177-9d86-2be315380b7e,935.655191898346,0.033227314771925,3.5512350126022753e-05,42.5,259.32702965017654,188.7521724700928,0.011044639354613,0.0671970754242856,0.0489904453249671,0.1272321601038658,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
2024-05-13T15:13:36,codecarbon,eb2c9ee6-ef59-41e2-a268-13ed1e0aeeec,1120.5635986328125,0.039835552827617,3.554956887428786e-05,42.5,258.0766071493481,188.7521724700928,0.0132274158539043,0.0806382081216305,0.0586704286660649,0.1525360526415999,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
2024-05-13T15:58:26,codecarbon,3211adf2-5a7d-4a00-a403-40f3547879f9,2161.4641003608704,0.0766647898066003,3.546891655235017e-05,42.5,261.0254629543106,188.7521724700928,0.0255142902394135,0.1548756719559954,0.1131705279602467,0.293560490155656,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
2024-05-13T16:28:27,codecarbon,3bf90793-82e3-4c8a-85d2-569049b8b37f,1304.0553023815155,0.0463891274293022,3.557297558208202e-05,42.5,259.1222186790905,188.7521724700928,0.015393245755136,0.09396057461284,0.0682768105956365,0.1776306309636126,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
2024-05-13T17:00:14,codecarbon,6e506efc-c4f5-4dfa-bd7b-ca77713b674a,1737.0685949325562,0.0616275419825253,3.547789774238483e-05,42.5,255.2826617852652,188.7521724700928,0.0205046556815505,0.1245264068432661,0.090949646182753,0.2359807087075695,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
2024-05-13T17:42:23,codecarbon,afd4e4fe-51b5-4549-b0fb-34cbe7b143d1,2320.892723083496,0.0821233034591703,3.538435992425485e-05,42.5,253.7520825496763,188.7521724700928,0.0273963300887081,0.1655516254967537,0.1215139672541176,0.3144619228395794,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
2024-05-13T18:11:10,codecarbon,b289fb38-06a3-4cdf-8d6c-0adda7013aa1,1437.529700756073,0.0510097135166404,3.5484284943686194e-05,42.5,256.8824643668909,188.7521724700928,0.0169688671446508,0.1030909177504497,0.075263733768683,0.1953235186637837,United Kingdom,GBR,england,,,Linux-5.4.0-174-generic-x86_64-with-glibc2.31,3.12.1,2.4.1,112,Intel(R) Xeon(R) Gold 6330 CPU @ 2.00GHz,2,2 x NVIDIA A40,-1.568,53.8226,503.33912658691406,machine,N,1.0
